<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.03.22	05:00:00	1.08500	1.08517	1.08382	1.08386	2763	0	11
2024.03.22	06:00:00	1.08385	1.08406	1.08350	1.08372	1864	0	11
2024.03.22	07:00:00	1.08372	1.08373	1.08306	1.08326	1273	0	11
2024.03.22	08:00:00	1.08327	1.08415	1.08325	1.08409	1941	0	11
2024.03.22	09:00:00	1.08404	1.08404	1.08263	1.08298	2024	0	11
2024.03.22	10:00:00	1.08299	1.08341	1.08203	1.08243	3278	0	11
2024.03.22	11:00:00	1.08242	1.08291	1.08075	1.08111	3903	0	11
2024.03.22	12:00:00	1.08112	1.08227	1.08112	1.08157	3982	0	11
2024.03.22	13:00:00	1.08157	1.08210	1.08129	1.08158	2879	0	11
2024.03.22	14:00:00	1.08160	1.08218	1.08109	1.08155	2911	0	11
2024.03.22	15:00:00	1.08155	1.08307	1.08139	1.08258	4592	0	11
2024.03.22	16:00:00	1.08258	1.08292	1.08179	1.08290	3712	0	11
2024.03.22	17:00:00	1.08290	1.08312	1.08142	1.08145	3295	0	11
2024.03.22	18:00:00	1.08145	1.08213	1.08098	1.08153	3046	0	11
2024.03.22	19:00:00	1.08152	1.08164	1.08051	1.08053	2661	0	11
2024.03.22	20:00:00	1.08053	1.08102	1.08042	1.08054	1760	0	11
2024.03.22	21:00:00	1.08054	1.08071	1.08035	1.08035	1292	0	11
2024.03.22	22:00:00	1.08035	1.08063	1.08012	1.08052	1123	0	11
2024.03.22	23:00:00	1.08052	1.08093	1.08044	1.08078	986	0	11
2024.03.25	00:00:00	1.08077	1.08098	1.08052	1.08077	224	0	15
2024.03.25	01:00:00	1.08077	1.08083	1.08043	1.08081	500	0	11
2024.03.25	02:00:00	1.08080	1.08095	1.08062	1.08065	1085	0	11
2024.03.25	03:00:00	1.08065	1.08092	1.08019	1.08030	1798	0	11
2024.03.25	04:00:00	1.08030	1.08196	1.08014	1.08164	3415	0	11
2024.03.25	05:00:00	1.08165	1.08217	1.08151	1.08210	2018	0	11
2024.03.25	06:00:00	1.08210	1.08212	1.08110	1.08129	1854	0	11
2024.03.25	07:00:00	1.08128	1.08136	1.08100	1.08126	1340	0	11
2024.03.25	08:00:00	1.08127	1.08218	1.08118	1.08216	1564	0	11
2024.03.25	09:00:00	1.08216	1.08216	1.08158	1.08170	1828	0	11
2024.03.25	10:00:00	1.08170	1.08225	1.08131	1.08131	2064	0	11
2024.03.25	11:00:00	1.08132	1.08232	1.08066	1.08133	2606	0	11
2024.03.25	12:00:00	1.08133	1.08211	1.08110	1.08172	1877	0	11
2024.03.25	13:00:00	1.08171	1.08213	1.08158	1.08175	1940	0	11
2024.03.25	14:00:00	1.08172	1.08291	1.08159	1.08280	1761	0	11
2024.03.25	15:00:00	1.08280	1.08335	1.08275	1.08302	2590	0	11
2024.03.25	16:00:00	1.08301	1.08374	1.08287	1.08347	2781	0	11
2024.03.25	17:00:00	1.08346	1.08420	1.08334	1.08385	2967	0	11
2024.03.25	18:00:00	1.08386	1.08386	1.08311	1.08362	2229	0	11
2024.03.25	19:00:00	1.08362	1.08375	1.08326	1.08362	1936	0	11
2024.03.25	20:00:00	1.08362	1.08373	1.08326	1.08360	1676	0	11
2024.03.25	21:00:00	1.08359	1.08366	1.08344	1.08354	1426	0	11
2024.03.25	22:00:00	1.08355	1.08395	1.08350	1.08386	1558	0	11
2024.03.25	23:00:00	1.08386	1.08403	1.08350	1.08362	800	0	11
2024.03.26	00:00:00	1.08354	1.08371	1.08320	1.08358	4391	0	15
2024.03.26	01:00:00	1.08360	1.08379	1.08360	1.08366	490	0	11
2024.03.26	02:00:00	1.08366	1.08380	1.08357	1.08366	568	0	11
2024.03.26	03:00:00	1.08366	1.08424	1.08355	1.08422	1060	0	11
2024.03.26	04:00:00	1.08422	1.08447	1.08380	1.08400	2192	0	11
2024.03.26	05:00:00	1.08401	1.08439	1.08393	1.08421	1282	0	11
2024.03.26	06:00:00	1.08421	1.08438	1.08351	1.08361	1033	0	11
2024.03.26	07:00:00	1.08361	1.08408	1.08359	1.08397	1000	0	11
2024.03.26	08:00:00	1.08397	1.08477	1.08392	1.08467	1130	0	11
2024.03.26	09:00:00	1.08467	1.08515	1.08456	1.08502	1299	0	11
2024.03.26	10:00:00	1.08502	1.08524	1.08392	1.08418	2553	0	11
2024.03.26	11:00:00	1.08418	1.08511	1.08380	1.08491	3327	0	11
2024.03.26	12:00:00	1.08490	1.08552	1.08449	1.08532	3381	0	11
2024.03.26	13:00:00	1.08532	1.08638	1.08521	1.08548	2844	0	11
2024.03.26	14:00:00	1.08547	1.08594	1.08526	1.08563	2648	0	11
2024.03.26	15:00:00	1.08563	1.08589	1.08481	1.08515	3565	0	11
2024.03.26	16:00:00	1.08515	1.08581	1.08463	1.08524	3362	0	11
2024.03.26	17:00:00	1.08520	1.08543	1.08372	1.08406	3662	0	11
2024.03.26	18:00:00	1.08406	1.08438	1.08247	1.08277	3449	0	11
2024.03.26	19:00:00	1.08277	1.08317	1.08236	1.08276	2453	0	11
2024.03.26	20:00:00	1.08276	1.08352	1.08261	1.08300	1720	0	11
2024.03.26	21:00:00	1.08300	1.08343	1.08292	1.08323	1560	0	11
2024.03.26	22:00:00	1.08323	1.08344	1.08278	1.08278	1503	0	11
2024.03.26	23:00:00	1.08279	1.08313	1.08278	1.08308	1023	0	11
2024.03.27	00:00:00	1.08297	1.08319	1.08286	1.08316	800	0	14
2024.03.27	01:00:00	1.08324	1.08329	1.08311	1.08322	514	0	11
2024.03.27	02:00:00	1.08322	1.08327	1.08297	1.08320	726	0	11
2024.03.27	03:00:00	1.08320	1.08322	1.08267	1.08290	1473	0	11
2024.03.27	04:00:00	1.08289	1.08304	1.08198	1.08227	2273	0	11
2024.03.27	05:00:00	1.08228	1.08273	1.08227	1.08253	1696	0	11
2024.03.27	06:00:00	1.08252	1.08274	1.08235	1.08257	2046	0	11
2024.03.27	07:00:00	1.08258	1.08299	1.08258	1.08295	929	0	11
2024.03.27	08:00:00	1.08294	1.08294	1.08248	1.08258	1230	0	11
2024.03.27	09:00:00	1.08258	1.08321	1.08241	1.08316	1611	0	11
2024.03.27	10:00:00	1.08316	1.08332	1.08223	1.08257	2768	0	11
2024.03.27	11:00:00	1.08258	1.08299	1.08209	1.08280	2659	0	11
2024.03.27	12:00:00	1.08280	1.08385	1.08260	1.08271	3705	0	11
2024.03.27	13:00:00	1.08272	1.08344	1.08255	1.08323	2606	0	11
2024.03.27	14:00:00	1.08323	1.08346	1.08173	1.08204	2343	0	11
2024.03.27	15:00:00	1.08204	1.08212	1.08143	1.08182	2809	0	11
2024.03.27	16:00:00	1.08182	1.08188	1.08102	1.08163	3246	0	11
2024.03.27	17:00:00	1.08165	1.08207	1.08133	1.08140	3569	0	11
2024.03.27	18:00:00	1.08140	1.08221	1.08132	1.08201	3285	0	11
2024.03.27	19:00:00	1.08199	1.08252	1.08181	1.08227	2753	0	11
2024.03.27	20:00:00	1.08226	1.08243	1.08168	1.08188	2362	0	11
2024.03.27	21:00:00	1.08188	1.08227	1.08177	1.08217	1949	0	11
2024.03.27	22:00:00	1.08217	1.08269	1.08199	1.08267	2043	0	11
2024.03.27	23:00:00	1.08265	1.08286	1.08256	1.08274	805	0	11
2024.03.28	00:00:00	1.08222	1.08269	1.08212	1.08263	1105	0	15
2024.03.28	01:00:00	1.08262	1.08263	1.08095	1.08129	1215	0	11
2024.03.28	02:00:00	1.08129	1.08144	1.08106	1.08121	1173	0	11
2024.03.28	03:00:00	1.08121	1.08196	1.08074	1.08169	2113	0	11
2024.03.28	04:00:00	1.08170	1.08187	1.08143	1.08175	2002	0	11
2024.03.28	05:00:00	1.08175	1.08253	1.08170	1.08215	1716	0	11
2024.03.28	06:00:00	1.08216	1.08237	1.08205	1.08211	1105	0	11
2024.03.28	07:00:00	1.08210	1.08237	1.08197	1.08230	855	0	11
2024.03.28	08:00:00	1.08230	1.08260	1.08214	1.08232	1364	0	11
2024.03.28	09:00:00	1.08233	1.08236	1.08146	1.08175	1450	0	11
2024.03.28	10:00:00	1.08175	1.08181	1.07997	1.08001	2731	0	11
2024.03.28	11:00:00	1.08002	1.08015	1.07894	1.07915	3131	0	11
2024.03.28	12:00:00	1.07914	1.07916	1.07745	1.07748	2734	0	11
2024.03.28	13:00:00	1.07748	1.07923	1.07745	1.07888	2909	0	11
2024.03.28	14:00:00	1.07887	1.07943	1.07822	1.07834	2089	0	11
2024.03.28	15:00:00	1.07834	1.08083	1.07830	1.08077	4071	0	11
2024.03.28	16:00:00	1.08075	1.08173	1.08023	1.08116	4369	0	11
2024.03.28	17:00:00	1.08118	1.08181	1.07970	1.07998	4759	0	11
2024.03.28	18:00:00	1.07996	1.08068	1.07932	1.08008	4247	0	11
2024.03.28	19:00:00	1.08007	1.08048	1.07922	1.07989	3255	0	11
2024.03.28	20:00:00	1.07987	1.08014	1.07943	1.07957	2013	0	11
2024.03.28	21:00:00	1.07957	1.07979	1.07853	1.07868	1832	0	11
2024.03.28	22:00:00	1.07868	1.07889	1.07840	1.07873	1693	0	11
2024.03.28	23:00:00	1.07875	1.07885	1.07843	1.07875	924	0	11
2024.03.29	00:00:00	1.07883	1.07893	1.07845	1.07882	1747	0	15
2024.03.29	01:00:00	1.07882	1.07936	1.07865	1.07877	2221	0	11
2024.03.29	02:00:00	1.07877	1.07919	1.07857	1.07907	2204	0	11
2024.03.29	03:00:00	1.07907	1.07909	1.07834	1.07837	2607	0	11
2024.03.29	04:00:00	1.07836	1.07843	1.07754	1.07756	1449	0	11
2024.03.29	05:00:00	1.07756	1.07789	1.07730	1.07781	2204	0	11
2024.03.29	06:00:00	1.07781	1.07787	1.07738	1.07741	990	0	11
2024.03.29	07:00:00	1.07741	1.07766	1.07738	1.07763	800	0	11
2024.03.29	08:00:00	1.07763	1.07773	1.07734	1.07749	903	0	11
2024.03.29	09:00:00	1.07749	1.07766	1.07741	1.07752	767	0	11
2024.03.29	10:00:00	1.07751	1.07811	1.07674	1.07680	1430	0	11
2024.03.29	11:00:00	1.07680	1.07784	1.07678	1.07781	1827	0	11
2024.03.29	12:00:00	1.07781	1.07821	1.07725	1.07820	2225	0	11
2024.03.29	13:00:00	1.07821	1.07879	1.07812	1.07846	2164	0	11
2024.03.29	14:00:00	1.07845	1.07910	1.07835	1.07866	2276	0	11
2024.03.29	15:00:00	1.07866	1.08049	1.07784	1.07981	2379	0	11
2024.03.29	16:00:00	1.07981	1.08032	1.07938	1.07977	2324	0	11
2024.03.29	17:00:00	1.07977	1.07991	1.07939	1.07957	1602	0	11
2024.03.29	18:00:00	1.07957	1.07957	1.07870	1.07919	3120	0	11
2024.03.29	19:00:00	1.07919	1.07924	1.07867	1.07877	1941	0	11
2024.03.29	20:00:00	1.07877	1.07891	1.07871	1.07883	1479	0	11
2024.03.29	21:00:00	1.07882	1.07903	1.07875	1.07888	2522	0	11
2024.03.29	22:00:00	1.07890	1.07931	1.07881	1.07904	1563	0	11
2024.03.29	23:00:00	1.07904	1.07950	1.07866	1.07918	2244	0	11
2024.04.01	00:00:00	1.07861	1.07928	1.07856	1.07874	614	0	38
2024.04.01	01:00:00	1.07874	1.07966	1.07851	1.07861	1339	0	11
2024.04.01	02:00:00	1.07859	1.07939	1.07849	1.07924	1634	0	11
2024.04.01	03:00:00	1.07924	1.07983	1.07895	1.07907	2545	0	11
2024.04.01	04:00:00	1.07907	1.07941	1.07849	1.07862	2159	0	11
2024.04.01	05:00:00	1.07862	1.07890	1.07843	1.07872	1424	0	11
2024.04.01	06:00:00	1.07873	1.07908	1.07840	1.07898	1102	0	11
2024.04.01	07:00:00	1.07898	1.07906	1.07835	1.07862	1442	0	11
2024.04.01	08:00:00	1.07862	1.07868	1.07821	1.07846	1030	0	11
2024.04.01	09:00:00	1.07846	1.07900	1.07838	1.07861	1608	0	11
2024.04.01	10:00:00	1.07862	1.07917	1.07825	1.07856	1615	0	11
2024.04.01	11:00:00	1.07855	1.07911	1.07825	1.07893	1545	0	11
2024.04.01	12:00:00	1.07893	1.07904	1.07852	1.07855	1260	0	11
2024.04.01	13:00:00	1.07855	1.07863	1.07790	1.07809	1394	0	11
2024.04.01	14:00:00	1.07809	1.07872	1.07795	1.07836	1402	0	11
2024.04.01	15:00:00	1.07836	1.07853	1.07765	1.07814	2598	0	11
2024.04.01	16:00:00	1.07813	1.07825	1.07711	1.07732	4261	0	11
2024.04.01	17:00:00	1.07731	1.07731	1.07390	1.07439	6066	0	11
2024.04.01	18:00:00	1.07439	1.07450	1.07305	1.07322	3283	0	11
2024.04.01	19:00:00	1.07322	1.07366	1.07307	1.07360	2098	0	11
2024.04.01	20:00:00	1.07362	1.07435	1.07362	1.07413	1591	0	11
2024.04.01	21:00:00	1.07412	1.07423	1.07364	1.07369	1998	0	11
2024.04.01	22:00:00	1.07372	1.07422	1.07368	1.07411	1598	0	11
2024.04.01	23:00:00	1.07411	1.07426	1.07408	1.07424	1067	0	11
2024.04.02	00:00:00	1.07423	1.07438	1.07357	1.07428	986	0	15
2024.04.02	01:00:00	1.07434	1.07437	1.07393	1.07395	533	0	11
2024.04.02	02:00:00	1.07395	1.07395	1.07351	1.07367	1168	0	11
2024.04.02	03:00:00	1.07367	1.07381	1.07302	1.07365	2213	0	11
2024.04.02	04:00:00	1.07365	1.07375	1.07296	1.07336	2088	0	11
2024.04.02	05:00:00	1.07336	1.07348	1.07291	1.07343	1199	0	11
2024.04.02	06:00:00	1.07343	1.07358	1.07290	1.07295	1117	0	11
2024.04.02	07:00:00	1.07295	1.07336	1.07286	1.07327	893	0	11
2024.04.02	08:00:00	1.07327	1.07344	1.07252	1.07261	1278	0	11
2024.04.02	09:00:00	1.07260	1.07316	1.07239	1.07283	3212	0	11
2024.04.02	10:00:00	1.07282	1.07423	1.07253	1.07413	3171	0	11
2024.04.02	11:00:00	1.07414	1.07414	1.07258	1.07310	3587	0	11
2024.04.02	12:00:00	1.07309	1.07426	1.07305	1.07415	2631	0	11
2024.04.02	13:00:00	1.07413	1.07453	1.07380	1.07446	2261	0	11
2024.04.02	14:00:00	1.07446	1.07529	1.07424	1.07510	2919	0	11
2024.04.02	15:00:00	1.07509	1.07553	1.07450	1.07485	3475	0	11
2024.04.02	16:00:00	1.07485	1.07680	1.07473	1.07641	4246	0	11
2024.04.02	17:00:00	1.07642	1.07784	1.07585	1.07653	6570	0	11
2024.04.02	18:00:00	1.07655	1.07713	1.07637	1.07685	3719	0	11
2024.04.02	19:00:00	1.07685	1.07699	1.07642	1.07678	1906	0	11
2024.04.02	20:00:00	1.07678	1.07684	1.07639	1.07668	1359	0	11
2024.04.02	21:00:00	1.07669	1.07680	1.07616	1.07627	1103	0	11
2024.04.02	22:00:00	1.07631	1.07677	1.07597	1.07674	1553	0	11
2024.04.02	23:00:00	1.07672	1.07686	1.07653	1.07686	755	0	11
2024.04.03	00:00:00	1.07688	1.07730	1.07678	1.07722	788	0	11
2024.04.03	01:00:00	1.07723	1.07725	1.07673	1.07676	599	0	11
2024.04.03	02:00:00	1.07676	1.07684	1.07660	1.07675	848	0	11
2024.04.03	03:00:00	1.07676	1.07709	1.07652	1.07681	1584	0	11
2024.04.03	04:00:00	1.07680	1.07732	1.07650	1.07717	2190	0	11
2024.04.03	05:00:00	1.07716	1.07744	1.07711	1.07737	1095	0	11
2024.04.03	06:00:00	1.07737	1.07788	1.07735	1.07764	1206	0	11
2024.04.03	07:00:00	1.07764	1.07776	1.07739	1.07740	1000	0	11
2024.04.03	08:00:00	1.07741	1.07769	1.07735	1.07746	982	0	11
2024.04.03	09:00:00	1.07748	1.07754	1.07664	1.07687	1804	0	11
2024.04.03	10:00:00	1.07689	1.07719	1.07634	1.07700	2695	0	11
2024.04.03	11:00:00	1.07700	1.07769	1.07694	1.07712	1760	0	11
2024.04.03	12:00:00	1.07711	1.07742	1.07645	1.07673	2336	0	11
2024.04.03	13:00:00	1.07672	1.07762	1.07655	1.07750	2057	0	11
2024.04.03	14:00:00	1.07750	1.07844	1.07750	1.07834	1911	0	11
2024.04.03	15:00:00	1.07834	1.07858	1.07723	1.07774	4124	0	11
2024.04.03	16:00:00	1.07778	1.07921	1.07772	1.07888	4599	0	11
2024.04.03	17:00:00	1.07897	1.08236	1.07897	1.08223	7853	0	11
2024.04.03	18:00:00	1.08224	1.08299	1.08186	1.08261	3705	0	11
2024.04.03	19:00:00	1.08264	1.08355	1.08196	1.08301	4561	0	11
2024.04.03	20:00:00	1.08301	1.08338	1.08251	1.08317	2577	0	11
2024.04.03	21:00:00	1.08317	1.08364	1.08310	1.08343	2056	0	11
2024.04.03	22:00:00	1.08343	1.08343	1.08285	1.08328	2039	0	11
2024.04.03	23:00:00	1.08328	1.08362	1.08319	1.08355	763	0	11
2024.04.04	00:00:00	1.08358	1.08358	1.08281	1.08333	651	0	15
2024.04.04	01:00:00	1.08334	1.08377	1.08334	1.08370	497	0	11
2024.04.04	02:00:00	1.08372	1.08400	1.08356	1.08376	867	0	11
2024.04.04	03:00:00	1.08375	1.08428	1.08341	1.08425	1561	0	11
2024.04.04	04:00:00	1.08426	1.08433	1.08396	1.08403	1260	0	11
2024.04.04	05:00:00	1.08403	1.08440	1.08376	1.08423	1019	0	11
2024.04.04	06:00:00	1.08423	1.08429	1.08396	1.08421	850	0	11
2024.04.04	07:00:00	1.08421	1.08442	1.08420	1.08422	677	0	11
2024.04.04	08:00:00	1.08422	1.08459	1.08404	1.08412	852	0	11
2024.04.04	09:00:00	1.08412	1.08457	1.08384	1.08395	2623	0	11
2024.04.04	10:00:00	1.08395	1.08578	1.08387	1.08568	3792	0	11
2024.04.04	11:00:00	1.08567	1.08621	1.08503	1.08615	2910	0	11
2024.04.04	12:00:00	1.08613	1.08648	1.08548	1.08581	2177	0	11
2024.04.04	13:00:00	1.08581	1.08611	1.08552	1.08591	1918	0	11
2024.04.04	14:00:00	1.08592	1.08619	1.08513	1.08522	2402	0	11
2024.04.04	15:00:00	1.08523	1.08698	1.08501	1.08691	3019	0	11
2024.04.04	16:00:00	1.08691	1.08760	1.08635	1.08692	3812	0	11
2024.04.04	17:00:00	1.08692	1.08755	1.08659	1.08671	3239	0	11
2024.04.04	18:00:00	1.08671	1.08684	1.08618	1.08644	1993	0	11
2024.04.04	19:00:00	1.08644	1.08665	1.08574	1.08584	1372	0	11
2024.04.04	20:00:00	1.08584	1.08614	1.08575	1.08596	1211	0	11
2024.04.04	21:00:00	1.08595	1.08595	1.08456	1.08493	4310	0	11
2024.04.04	22:00:00	1.08492	1.08501	1.08325	1.08330	5727	0	11
2024.04.04	23:00:00	1.08330	1.08380	1.08311	1.08363	1406	0	11
2024.04.05	00:00:00	1.08333	1.08394	1.08325	1.08361	2045	0	15
2024.04.05	01:00:00	1.08360	1.08396	1.08351	1.08358	1035	0	11
2024.04.05	02:00:00	1.08360	1.08397	1.08352	1.08360	1319	0	11
2024.04.05	03:00:00	1.08360	1.08432	1.08343	1.08412	2753	0	11
2024.04.05	04:00:00	1.08412	1.08424	1.08243	1.08261	3003	0	11
2024.04.05	05:00:00	1.08261	1.08279	1.08226	1.08246	1633	0	11
2024.04.05	06:00:00	1.08248	1.08275	1.08240	1.08263	1197	0	11
2024.04.05	07:00:00	1.08263	1.08273	1.08243	1.08257	1204	0	11
2024.04.05	08:00:00	1.08259	1.08275	1.08245	1.08267	1154	0	11
2024.04.05	09:00:00	1.08267	1.08326	1.08218	1.08300	2032	0	11
2024.04.05	10:00:00	1.08300	1.08403	1.08298	1.08385	3024	0	11
2024.04.05	11:00:00	1.08385	1.08457	1.08356	1.08368	2173	0	11
2024.04.05	12:00:00	1.08368	1.08416	1.08342	1.08383	2097	0	11
2024.04.05	13:00:00	1.08383	1.08385	1.08321	1.08339	1673	0	11
2024.04.05	14:00:00	1.08339	1.08412	1.08301	1.08345	1855	0	11
2024.04.05	15:00:00	1.08345	1.08475	1.07994	1.08087	8410	0	11
2024.04.05	16:00:00	1.08087	1.08132	1.07908	1.08006	7470	0	11
2024.04.05	17:00:00	1.08006	1.08259	1.07964	1.08181	6386	0	11
2024.04.05	18:00:00	1.08181	1.08430	1.08153	1.08397	4831	0	11
2024.04.05	19:00:00	1.08397	1.08439	1.08325	1.08352	2561	0	11
2024.04.05	20:00:00	1.08352	1.08385	1.08309	1.08322	2119	0	11
2024.04.05	21:00:00	1.08322	1.08375	1.08300	1.08343	2395	0	11
2024.04.05	22:00:00	1.08344	1.08364	1.08313	1.08349	1834	0	11
2024.04.05	23:00:00	1.08346	1.08371	1.08330	1.08363	985	0	11
2024.04.08	00:00:00	1.08341	1.08371	1.08328	1.08361	430	0	19
2024.04.08	01:00:00	1.08361	1.08365	1.08266	1.08274	756	0	11
2024.04.08	02:00:00	1.08273	1.08326	1.08271	1.08292	959	0	11
2024.04.08	03:00:00	1.08291	1.08294	1.08225	1.08262	1885	0	11
2024.04.08	04:00:00	1.08262	1.08359	1.08262	1.08349	2445	0	11
2024.04.08	05:00:00	1.08349	1.08425	1.08343	1.08401	1869	0	11
2024.04.08	06:00:00	1.08400	1.08411	1.08315	1.08329	1216	0	11
2024.04.08	07:00:00	1.08329	1.08348	1.08305	1.08317	1051	0	11
2024.04.08	08:00:00	1.08318	1.08367	1.08316	1.08339	2007	0	11
2024.04.08	09:00:00	1.08339	1.08370	1.08292	1.08334	2646	0	11
2024.04.08	10:00:00	1.08334	1.08373	1.08275	1.08318	3049	0	11
2024.04.08	11:00:00	1.08318	1.08348	1.08216	1.08230	3449	0	11
2024.04.08	12:00:00	1.08229	1.08294	1.08202	1.08275	2463	0	11
2024.04.08	13:00:00	1.08272	1.08336	1.08254	1.08319	1790	0	11
2024.04.08	14:00:00	1.08318	1.08328	1.08226	1.08233	1961	0	11
2024.04.08	15:00:00	1.08233	1.08351	1.08210	1.08337	2753	0	11
2024.04.08	16:00:00	1.08337	1.08529	1.08337	1.08511	3948	0	11
2024.04.08	17:00:00	1.08512	1.08558	1.08429	1.08527	4366	0	11
2024.04.08	18:00:00	1.08527	1.08583	1.08489	1.08522	3026	0	11
2024.04.08	19:00:00	1.08522	1.08524	1.08461	1.08497	2071	0	11
2024.04.08	20:00:00	1.08497	1.08588	1.08490	1.08573	1627	0	11
2024.04.08	21:00:00	1.08573	1.08616	1.08551	1.08569	1543	0	11
2024.04.08	22:00:00	1.08569	1.08584	1.08552	1.08562	1763	0	11
2024.04.08	23:00:00	1.08561	1.08592	1.08556	1.08588	712	0	11
2024.04.09	00:00:00	1.08533	1.08617	1.08490	1.08590	2477	0	15
2024.04.09	01:00:00	1.08589	1.08606	1.08585	1.08599	384	0	11
2024.04.09	02:00:00	1.08600	1.08629	1.08600	1.08616	723	0	11
2024.04.09	03:00:00	1.08616	1.08630	1.08571	1.08583	1231	0	11
2024.04.09	04:00:00	1.08581	1.08615	1.08563	1.08592	1760	0	11
2024.04.09	05:00:00	1.08592	1.08616	1.08551	1.08565	1338	0	11
2024.04.09	06:00:00	1.08565	1.08571	1.08533	1.08549	1166	0	11
2024.04.09	07:00:00	1.08549	1.08579	1.08549	1.08560	700	0	11
2024.04.09	08:00:00	1.08561	1.08581	1.08554	1.08573	757	0	11
2024.04.09	09:00:00	1.08573	1.08622	1.08504	1.08516	1950	0	11
2024.04.09	10:00:00	1.08516	1.08596	1.08508	1.08528	2454	0	11
2024.04.09	11:00:00	1.08531	1.08582	1.08485	1.08571	1888	0	11
2024.04.09	12:00:00	1.08571	1.08653	1.08559	1.08646	2440	0	11
2024.04.09	13:00:00	1.08646	1.08702	1.08646	1.08683	1789	0	11
2024.04.09	14:00:00	1.08683	1.08723	1.08587	1.08607	1991	0	11
2024.04.09	15:00:00	1.08608	1.08835	1.08598	1.08801	3405	0	11
2024.04.09	16:00:00	1.08802	1.08846	1.08756	1.08783	4062	0	11
2024.04.09	17:00:00	1.08783	1.08818	1.08523	1.08566	4723	0	11
2024.04.09	18:00:00	1.08566	1.08585	1.08517	1.08552	4075	0	11
2024.04.09	19:00:00	1.08552	1.08595	1.08530	1.08541	2706	0	11
2024.04.09	20:00:00	1.08541	1.08549	1.08503	1.08510	2119	0	11
2024.04.09	21:00:00	1.08510	1.08543	1.08494	1.08523	1478	0	11
2024.04.09	22:00:00	1.08522	1.08568	1.08470	1.08559	2177	0	11
2024.04.09	23:00:00	1.08560	1.08586	1.08549	1.08564	818	0	11
2024.04.10	00:00:00	1.08559	1.08583	1.08513	1.08562	3037	0	15
2024.04.10	01:00:00	1.08562	1.08583	1.08562	1.08582	439	0	11
2024.04.10	02:00:00	1.08582	1.08593	1.08573	1.08582	462	0	11
2024.04.10	03:00:00	1.08583	1.08584	1.08544	1.08567	1354	0	11
2024.04.10	04:00:00	1.08567	1.08583	1.08508	1.08539	1613	0	11
2024.04.10	05:00:00	1.08538	1.08550	1.08502	1.08528	1812	0	11
2024.04.10	06:00:00	1.08528	1.08539	1.08516	1.08525	1021	0	11
2024.04.10	07:00:00	1.08525	1.08529	1.08498	1.08519	1088	0	11
2024.04.10	08:00:00	1.08519	1.08551	1.08507	1.08513	1037	0	11
2024.04.10	09:00:00	1.08513	1.08542	1.08471	1.08528	2114	0	11
2024.04.10	10:00:00	1.08527	1.08566	1.08504	1.08549	2681	0	11
2024.04.10	11:00:00	1.08549	1.08601	1.08508	1.08600	2112	0	11
2024.04.10	12:00:00	1.08600	1.08651	1.08562	1.08611	1773	0	11
2024.04.10	13:00:00	1.08610	1.08653	1.08597	1.08637	1760	0	11
2024.04.10	14:00:00	1.08637	1.08658	1.08544	1.08551	2021	0	11
2024.04.10	15:00:00	1.08551	1.08640	1.07776	1.07801	9787	0	11
2024.04.10	16:00:00	1.07802	1.07806	1.07488	1.07503	11266	0	13
2024.04.10	17:00:00	1.07503	1.07665	1.07449	1.07527	7469	0	11
2024.04.10	18:00:00	1.07529	1.07542	1.07326	1.07362	4585	0	11
2024.04.10	19:00:00	1.07362	1.07369	1.07283	1.07354	3143	0	11
2024.04.10	20:00:00	1.07354	1.07535	1.07283	1.07500	6773	0	11
2024.04.10	21:00:00	1.07500	1.07536	1.07344	1.07355	5535	0	11
2024.04.10	22:00:00	1.07355	1.07449	1.07350	1.07434	4026	0	11
2024.04.10	23:00:00	1.07432	1.07452	1.07408	1.07414	899	0	11
2024.04.11	00:00:00	1.07348	1.07442	1.07348	1.07411	1576	0	15
2024.04.11	01:00:00	1.07412	1.07436	1.07395	1.07428	664	0	11
2024.04.11	02:00:00	1.07428	1.07442	1.07387	1.07405	1350	0	11
2024.04.11	03:00:00	1.07407	1.07454	1.07376	1.07419	2321	0	11
2024.04.11	04:00:00	1.07419	1.07465	1.07406	1.07456	2793	0	11
2024.04.11	05:00:00	1.07456	1.07463	1.07437	1.07450	1607	0	11
2024.04.11	06:00:00	1.07451	1.07484	1.07439	1.07442	994	0	11
2024.04.11	07:00:00	1.07442	1.07460	1.07433	1.07456	698	0	11
2024.04.11	08:00:00	1.07457	1.07465	1.07421	1.07422	1270	0	11
2024.04.11	09:00:00	1.07422	1.07422	1.07259	1.07276	2771	0	11
2024.04.11	10:00:00	1.07276	1.07441	1.07273	1.07423	4429	0	11
2024.04.11	11:00:00	1.07424	1.07492	1.07377	1.07398	3426	0	11
2024.04.11	12:00:00	1.07398	1.07401	1.07282	1.07302	3243	0	11
2024.04.11	13:00:00	1.07301	1.07332	1.07255	1.07293	2451	0	11
2024.04.11	14:00:00	1.07293	1.07337	1.07247	1.07280	2840	0	11
2024.04.11	15:00:00	1.07279	1.07464	1.07141	1.07409	9996	0	11
2024.04.11	16:00:00	1.07410	1.07561	1.07275	1.07341	9020	0	11
2024.04.11	17:00:00	1.07341	1.07341	1.06985	1.07046	6784	0	11
